,Cluster_1,Cluster_1,Cluster_2,Cluster_2,Cluster_3,Cluster_3,Cluster_4,Cluster_4,Cluster_5,Cluster_5,all_patnos,all_patnos
2141,Protein_ITPKA,-0.09660533513055491,Protein_FGF16,-0.05886269231478991,Protein_CEACAM1,0.07203900722701961,Protein_BRDT,0.09121226423483009,Protein_RABEPK,-0.04384978588551003,Protein_CD36,3.8303634440162
2142,Protein_DPEP1,-0.09660505434998967,Protein_ADAM19,-0.05885844979611976,Protein_PLSCR3,0.0720267683083855,Protein_CTXN3,0.0910827805381651,Protein_PAXIP1,0.0438130981744802,Protein_SNTB1,3.830311391335
2143,Protein_NENF,-0.09657837052063023,Protein_CD200R1.2,0.05884123644733519,Protein_HNRNPAB,-0.0720147155552251,Protein_PSG6,0.09103906185277455,Protein_LCTL,0.0438004957430802,Protein_HCAR2,3.82993051032461
2144,Protein_TRAPPC5,-0.09653081843259992,Protein_HBZ,-0.05882374666091472,Protein_TNFRSF10B.1,0.07201428984648528,Protein_KIN,0.09096759160590473,Protein_DDX46,0.043757536282489795,Protein_BAD,3.8239370153246153
2145,Protein_CRB1,-0.09652135659152483,Protein_MSTN.1,0.058754457374019964,Protein_NOG.1,-0.07199494694871467,Protein_DSC3,0.09094056075564994,Protein_PATE1,-0.043755266870470155,Protein_SMAD3,3.82153463661899
2146,Protein_ERP27,-0.09651692765357489,Protein_PLS1,-0.05874534928213526,Protein_RAB3D,0.07195723505516982,Protein_IFNA7,0.09086572582338026,Protein_TMCO5A,-0.04375126476092994,Protein_MYZAP,3.82151191048699
2147,Protein_SULT1A3,-0.0965070337241205,Protein_LCK,-0.058692950802825106,Protein_BET1L,0.07190005912546038,Protein_MAPRE1,-0.09085003427551008,Protein_FLNA.2,-0.043741161339254986,Protein_CLECL1,3.819854968689095
2148,Protein_PTCHD3,-0.09649997462341475,Protein_THOC1,-0.058687716116924804,Protein_DUSP28,-0.07182564272518999,Protein_CLEC4D,0.09083876879940012,Protein_REXO2,0.043680699875304985,Protein_FASN,3.817686356419405
2149,Protein_COL1A1.1,-0.0964882015656654,Protein_ALPI,0.058665806239820206,Protein_TREML1,0.07181800147050499,Protein_KAT2B,0.09080027235693988,Protein_GPNMB.1,0.04365812639688116,Protein_HGFAC,3.816392829166295
2150,Protein_IGHG1,0.09647698025919915,Protein_SUSD2,-0.05866519359245004,Protein_PLCG2,0.07180615556820502,Protein_FAM172A,0.09076326308055482,Protein_MICB.1,-0.0436286885210202,Protein_F2,3.8162361853860647
2151,Protein_CD5L,-0.09647356760423986,Protein_DSG1,-0.05866211856055026,Protein_REG3G,-0.07179277126253503,Protein_CNGA2,0.09075585164474997,Protein_SUSD1,-0.043518344851165125,Protein_DCP1B,3.8143310359747
2152,Protein_KLRG1,-0.09641658047391477,Protein_PAX4,-0.05861804545362004,Protein_APOC3,0.07178010063850992,Protein_STAT6,0.090746869370665,Protein_UPK3BL,-0.04349183134182999,Protein_PROK2,3.813024966372505
2153,Protein_CSF2RB,-0.09640078300508481,Protein_DNAJC15,-0.05856500550891974,Protein_SORT1,0.07177596879918013,Protein_ARL1,-0.09074557381526516,Protein_S100A7.1,-0.04348550064192991,Protein_P4HB,3.812788161794285
2154,Protein_STAT1,-0.09630976632574506,Protein_IL17RB.1,-0.05853580839705996,Protein_HMGCS2,0.07172204752279976,Protein_PC,0.0907066714368503,Protein_PIK3CA,0.04344123291370461,Protein_PAPPA,3.81272306286727
2155,Protein_ARPP21,-0.09625325999968037,Protein_MAPK13,-0.05846426404932492,Protein_DTX1,0.07170811826805013,Protein_TOX3,0.09064065365097451,Protein_MT1F,-0.04342315444876488,Protein_IL3RA.1,3.812555522880245
2156,Protein_KLK7,0.09625255372412056,Protein_BCAR3.1,-0.05845563544423982,Protein_SOCS7,0.07163110229657477,Protein_IRF1,0.09063109458927521,Protein_CASS4,0.04337785443659481,Protein_MMP9,3.81209305631494
2157,Protein_PACSIN1,-0.09602837161943967,Protein_SIGLEC6,-0.058445090317179815,Protein_COL6A2.1,0.07158779531369008,Protein_DPP7,0.09062583913447453,Protein_DNASE2B,-0.04332303110360969,Protein_PRELP,3.81170719093294
2158,Protein_FCGR1A,-0.09602427255126456,Protein_SIGLEC11,0.058430571389719965,Protein_BST2,0.07156186913327511,Protein_HGFAC.1,0.09054469833511991,Protein_FAM162A,-0.043304531943970215,Protein_GSK3A.1,3.8108491723836053
2159,Protein_CA4.1,0.09599042416762993,Protein_TK1,-0.05842165367345986,Protein_SMURF2,0.07156019123183999,Protein_APP,0.09053098557514971,Protein_GALNT7,-0.043290001320800076,Protein_DGKB,3.809749741707495
2160,Protein_DIDO1,-0.09595622849863505,Protein_GRP.1,-0.05841049535138998,Protein_CSF1R,-0.07151719894900488,Protein_STC2,0.09052933342989977,Protein_PTPN11.1,0.04325438101957024,Protein_FCRL5,3.80856668151244
2161,Protein_BCL2L2.1,-0.0958833734952953,Protein_PNLIPRP2,-0.05838346773199499,Protein_VPS4A,-0.07145073373764976,Protein_CDC42BPB,0.09052565137976498,Protein_ADGRG2,0.043246646715340065,Protein_ARAF,3.806109268943575
2162,Protein_C10orf54.1,0.0958771012701094,Protein_ZNF410,-0.05834515838688992,Protein_TNFRSF9.1,0.07141849107000464,Protein_DLK1.1,0.09042744837229999,Protein_PRELP,-0.043206086282679745,Protein_ATP4B,3.80602501074917
2163,Protein_BTNL9,-0.09586735383217504,Protein_WFDC13,-0.05828156763024461,Protein_CTRC,0.07140802522166023,Protein_MID2,0.09033950310973493,Protein_BMP7,0.04314536777924527,Protein_ECE1,3.805540580164715
2164,Protein_BTC,-0.09586011492415536,Protein_TMEM108,-0.0582404132582548,Protein_UNC5B,-0.07132091159742515,Protein_TFR2,0.09033033903802479,Protein_RANBP3,-0.04309222666887047,Protein_LRRN1,3.804646782693255
2165,Protein_CYCS,0.0958508326451053,Protein_SPRN,-0.05822934158827486,Protein_ANGPTL1.1,0.07131529029505046,Protein_KCNE3,0.0902205360981001,Protein_BPGM,0.04308836252873016,Protein_PLA2G2A,3.80347281319953
2166,Protein_FIG4,-0.09578614850871503,Protein_SPATA31D4,-0.058116158945134444,Protein_GAL3ST2,-0.07129419672716009,Protein_CHST3,0.09021885215691983,Protein_CD27,0.04308173457557496,Protein_TMEM106A,3.8030004626518448
2167,Protein_MTHFS,0.09578102433279012,Protein_PFKFB3,-0.05811460162353521,Protein_MSR1.1,0.0712433666899801,Protein_CAPN2,-0.09019979140069001,Protein_IL7.1,-0.04307236196805486,Protein_SQSTM1,3.8017377000409702
2168,Protein_ICOS.1,-0.09576573912704989,Protein_SLC5A5,-0.05810911494283033,Protein_FAS.2,0.07124261438147972,Protein_GDF11.2,0.0901219352191649,Protein_AKR1B1,0.04306207939114959,Protein_PEX14,3.80137007713546
2169,Protein_MRPL33,-0.09575341342673038,Protein_IGHG2,-0.058018128288445325,Protein_IL11RA,-0.07118332532093508,Protein_PRLH,0.09012172637767968,Protein_MIF,-0.04302511892116012,Protein_FBXL4.3,3.8000308393488798
2170,Protein_KCNN1,-0.0957469401667046,Protein_FGF8.2,-0.058016222606900314,Protein_C14orf180,0.07114126075537497,Protein_PTPRN2,0.09006446457500505,Protein_VCL,-0.042998745175164554,Protein_EDA,3.7987422931402497
2171,Protein_TSNARE1,-0.09573597192169991,Protein_IFNA8,-0.05798819084700524,Protein_MAGEB10,0.07111296915348508,Protein_CD80.1,0.09002107771154022,Protein_RSPO2,-0.0429927223228701,Protein_EIF4B,3.79722359838147
2172,Protein_IL6.1,-0.09572333033404501,Protein_HSD17B2,-0.057977030804969854,Protein_DOK2,0.07103992636383483,Protein_PSME1,-0.08998291871317488,Protein_RRBP1,-0.04298894983591972,Protein_PPBP,3.796653529645995
2173,Protein_ANXA1,0.09566367083029981,Protein_RPRD1A,-0.05785570480971991,Protein_ITGB6,0.07097182491943999,Protein_TMCO5A,0.08990452008963512,Protein_CYB5D2,-0.04297236111554503,Protein_GZMK,3.7941294451507153
2174,Protein_BMP15,0.09565330248314474,Protein_CRISP3,-0.057831379376844794,Protein_IL1A,0.07093951037554547,Protein_KIAA1161.1,0.0899023738020246,Protein_ERP29,0.04295781526975562,Protein_PRDM4,3.7922555163654152
2175,Protein_ASAH1,-0.09563221024617974,Protein_CBX5,-0.05774278644155961,Protein_NOTCH2,0.07088417745662001,Protein_PPM1A,0.08986919460339005,Protein_KRT23,0.042935994118450616,Protein_SARS2,3.79219553001464
2176,Protein_SPG21,0.09561426031412501,Protein_IL10.1,-0.057723641587350105,Protein_SYT3,0.0708518589867202,Protein_HNF1A,0.08982306111224503,Protein_ANGPTL4,-0.042915611629704475,Protein_JAG1,3.79182487283724
2177,Protein_CD3E,-0.09560983543758028,Protein_C1QA,0.05767073604109996,Protein_FANCL,0.07083937155538544,Protein_GMEB2,0.08973942036647009,Protein_RRM2B.1,0.04290787659319495,Protein_CRISPLD2,3.78923459962558
2178,Protein_COLGALT2,-0.09560400253346502,Protein_STUB1,-0.05763943721896991,Protein_ITPRIPL1,-0.07082405855766005,Protein_EQTN,0.08971659765041484,Protein_ENOX2,0.04289980420745021,Protein_CTSE,3.7881826056603147
2179,Protein_FER,-0.09556736905800989,Protein_TMEM52,-0.05756228534756547,Protein_LY6G6D,0.07080685865657,Protein_IFNG.1,0.08966788011781013,Protein_PCBD2,0.04288679217741498,Protein_IFI16.1,3.785238883465805
2180,Protein_KIAA1161.1,-0.09556526350679029,Protein_POSTN.3,0.05755098271769965,Protein_MBTPS1,0.07080604507736998,Protein_MUC1.2,0.08965651051381474,Protein_CASP10,-0.04287176922716984,Protein_CD86.1,3.784574495332635
2181,Protein_ZFYVE27.1,-0.09551159453913027,Protein_NISCH,0.05750747489314545,Protein_NECTIN4,0.07074753726489957,Protein_RAB17,0.08957488894818999,Protein_ITGA2B,0.042726420079640004,Protein_EHBP1,3.7838842938298702
2182,Protein_VWC2L,0.0955028427967699,Protein_TREM2.1,0.057475065451465746,Protein_KLK14,0.07074362405444568,Protein_TRDMT1,0.08954734177902002,Protein_PNPLA2,-0.04270731483485024,Protein_LIPA,3.78387705073118
2183,Protein_C1D,-0.09545170388123503,Protein_HDLBP,-0.05747278446602477,Protein_SGK3,0.07069390744626514,Protein_OPCML,0.08950322358734031,Protein_RNASE2,0.04269805867005516,Protein_DCTN2,3.783544149448005
2184,Protein_GALP,-0.0953980850308549,Protein_ADGRF1,0.05745673331540502,Protein_PLXDC2.1,0.07067762975690473,Protein_KIAA1644,0.08948308935703508,Protein_IL23R,0.04268107833421486,Protein_CTRB1,3.783453658170745
2185,Protein_CHST6,0.09525240200427554,Protein_SRSF7,-0.05744728986145464,Protein_EQTN,0.07067212118757515,Protein_PAK3,0.08947846299703976,Protein_POMK,-0.0426326429709456,Protein_RAB7B,3.7832438749796697
2186,Protein_GPNMB,0.09524421502289471,Protein_IL2RG,-0.05740760788414967,Protein_LAYN,-0.07062401581467981,Protein_CDK8,0.0894632991038602,Protein_CYB5A,0.042628984707740125,Protein_STK16,3.7829220508522647
2187,Protein_EEF1B2,-0.09518290899150528,Protein_AOC1,-0.05736959550772003,Protein_FRK,0.07058626141188995,Protein_NXF1,0.08941204377058498,Protein_CCL19,0.04258408317286433,Protein_FKBP1B,3.7799975731725253
2188,Protein_CCDC50,0.0951815719416147,Protein_APOA5,-0.05736813750299996,Protein_TYMP,-0.07053578559042961,Protein_CKAP4,0.08935190591767506,Protein_IL6R,-0.0425807679654695,Protein_CA3,3.77935434445617
2189,Protein_TMEM38B,0.09517028001263528,Protein_MCL1.1,0.05735157908836497,Protein_LRRN3,0.07052579693367056,Protein_STMN4,0.08935174535380996,Protein_RBM24,-0.042499589654585,Protein_MYL6B,3.7778992713244
2190,Protein_ASPRV1.1,-0.09506994656014989,Protein_NECTIN1,-0.05732980906093532,Protein_STAT3.1,-0.07049803780637465,Protein_HAT1,0.08932234664076,Protein_CCNB1.1,-0.04248223085369962,Protein_APBB3,3.7763616897547
2191,Protein_GPC2,0.09503648567701495,Protein_ELK1,-0.05731652791590003,Protein_DAPK2,0.07045775241183971,Protein_DEFB125,0.08929583164306498,Protein_KLRF1,-0.042463435647700054,Protein_SOSTDC1,3.7758746911367096
2192,Protein_ZNF566,-0.09503400368995973,Protein_CELA3B,-0.05728848458606972,Protein_DDC,0.07044639580347489,Protein_TXNDC11.1,0.08924152374093008,Protein_TEAD4,0.04244838105617488,Protein_CALR,3.7739595166828996
2193,Protein_MGA,-0.09502349812201993,Protein_C11orf94,-0.05727231770670027,Protein_NDC80,-0.07043090101840566,Protein_ZNF358,0.08918017530659972,Protein_LIN7B,0.042421778766434715,Protein_SEL1L2,3.7715713310022148
2194,Protein_PRB4,-0.0949849520686099,Protein_CEP57,0.05725484242358014,Protein_AK5,0.07042543808009016,Protein_CALR,0.08916578144542542,Protein_OCIAD1,-0.042413983035664904,Protein_HSPA1L,3.771472423235075
2195,Protein_TNFRSF21.1,0.09495669227584891,Protein_PRDX5,-0.05725201214214004,Protein_UGT2A2,-0.07042486286484984,Protein_IL3,0.08915229748993503,Protein_CLK2,-0.04241001846963499,Protein_LTA.1,3.7710989522491003
2196,Protein_HNF1A,-0.09495490976292009,Protein_PSMD7,-0.05718427093201006,Protein_IL5RA.1,0.07039196321137986,Protein_NTN1.2,-0.08914270049783468,Protein_SLC5A8,0.04236893023289512,Protein_IGHA1.1,3.768701094958705
2197,Protein_ULK3,-0.09490611092448997,Protein_PRG3,-0.05711706384298498,Protein_MAN2B2,-0.07037424736766429,Protein_PECAM1,0.08913833454444497,Protein_OBP2A,-0.04236125831141502,Protein_BCAR3.1,3.7661426354442398
2198,Protein_APOBEC3G,-0.09490102490447483,Protein_BCL2,-0.05700989638925957,Protein_NXPH2,0.0703592963450701,Protein_ITM2B,0.08912658316339028,Protein_HEPHL1,-0.04229130632019018,Protein_LCTL,3.76583979549888
2199,Protein_CTCF,-0.09489930083293507,Protein_PIM1,-0.05691664501183524,Protein_SPARCL1,-0.0703563563451155,Protein_FANCF,0.08910897578073018,Protein_POFUT2,-0.04222283714003994,Protein_NUP210,3.76488806929664
2200,Protein_CEACAM1,-0.09487667837143521,Protein_HTN1,0.05688144783592497,Protein_ECI2,0.07029385666927501,Protein_ABHD12,0.08906401458601021,Protein_C1QBP,0.04221763591937,Protein_RAP1GAP,3.7644486513009303
2201,Protein_SIGLEC12,-0.09486650315843514,Protein_CHKB.1,0.05680413071521073,Protein_CDC37,0.07029380870098989,Protein_ADIPOQ,0.08897094577692499,Protein_PIEZO1,-0.04218356036247006,Protein_SAP30,3.76377047481868
2202,Protein_HNRNPM,0.09484471132328531,Protein_NDNF,-0.05680357698690486,Protein_KAT2B,0.0702697264753751,Protein_CTSH,-0.08896045034419942,Protein_CKAP4,-0.042145252461115,Protein_CST7,3.76337849661099
2203,Protein_THOC1,-0.09484434113780993,Protein_IL17B.1,0.0567609191853049,Protein_ADAM9,-0.07026768898298386,Protein_USP25,0.08892156422961994,Protein_TRAT1,-0.042115721840949805,Protein_NCF2,3.762605826874275
2204,Protein_PCBD2,-0.09479794275214992,Protein_PRH2,-0.05675279816069989,Protein_C10orf105,0.07023905307063982,Protein_C1orf210,0.08890630795327503,Protein_CD99L2,-0.04210042001862013,Protein_DEF6,3.760963348836305
2205,Protein_MAPK8,-0.09479188793518034,Protein_C8G,-0.05675245309878019,Protein_FLRT3,-0.07019853212031002,Protein_DPEP1,0.08889464464976049,Protein_SVEP1.1,0.042099271085235035,Protein_CDCP1.1,3.75987879558309
2206,Protein_APP,-0.09474139042604968,Protein_CD40.1,-0.05667594149030486,Protein_HS3ST4,0.07018576201856996,Protein_RAB35,0.0888789958759002,Protein_CADM4,-0.04206443824685491,Protein_CMPK1,3.75726052583513
2207,Protein_ENTPD5,-0.09464808668009472,Protein_FAM96A,-0.056632784710779926,Protein_PRLH,0.07012048715675467,Protein_UGT1A8,0.08881628192274493,Protein_ENO1,-0.04205020370214996,Protein_HEPACAM2.1,3.756336479266455
2208,Protein_MMP12,0.09462673175816483,Protein_LGMN.1,-0.05662239597597818,Protein_EPHA10.1,-0.0701127056947195,Protein_PRRG4,0.0888071813228899,Protein_FUT9,0.04200852504774977,Protein_RCN2,3.755686400215525
2209,Protein_CD84.1,-0.0945224818515635,Protein_OXT.1,-0.05659917157849925,Protein_PTK6,0.07011114373614502,Protein_TARBP2,0.08877921820638512,Protein_KIAA1024,-0.0419822934705647,Protein_IL6.1,3.753677456657425
2210,Protein_PCSK2,0.09450525348735539,Protein_SCP2D1,0.05659399331192505,Protein_SIGLEC7,-0.07006298029242508,Protein_PCDHGC5,0.08870683687206982,Protein_RHOG,0.04191597131133529,Protein_PITPNB,3.7531689868771148
2211,Protein_SHISA2,-0.0944983784067348,Protein_C2orf82,-0.05657529539698958,Protein_LY6G6C,-0.07001338608909968,Protein_NPPB,0.0887041292472297,Protein_NRP2,0.041859677708140364,Protein_SPACA3,3.75294305908248
2212,Protein_SMURF2,-0.0944800251746798,Protein_PEAR1.1,0.05654627108144439,Protein_BTN2A1,-0.07000876579250548,Protein_LANCL1,-0.08869550065877041,Protein_CNOT1,-0.04185807650260509,Protein_ATP5J2,3.7518396346953997
2213,Protein_NECTIN3,-0.09447210703946496,Protein_SYTL4,0.05654206943275941,Protein_RPN1.1,-0.06998969511185038,Protein_RMDN3,0.08867536500479001,Protein_RNF150,-0.041809892608829946,Protein_CCL1.1,3.751477217067125
2214,Protein_LCN10,-0.09444168777191497,Protein_SHC4,-0.05653199204898973,Protein_CD207,0.06997527059952979,Protein_MRAP,0.08865385133442505,Protein_BUB1,-0.04177225236183979,Protein_ADAM10,3.7511156081705996
2215,Protein_MLYCD,-0.09443772295969999,Protein_OOSP2,-0.056507636463660305,Protein_PPBP.1,0.06996246070646972,Protein_AP4M1,0.08859630169554022,Protein_COL26A1,-0.04176796522978998,Protein_CEACAM19,3.751113141222895
2216,Protein_ADGRF5,-0.09434719863354468,Protein_KLRF1.1,-0.056507313468280085,Protein_GRK2,-0.06995493228776972,Protein_LGALS4,0.08859307590211518,Protein_GALNT16,-0.041752049805134916,Protein_FCER1A,3.75021234355599
2217,Protein_APOL1.1,-0.09433337195635016,Protein_RPLP2,0.056504818744965046,Protein_PGLYRP1.1,0.06989913873076503,Protein_SIRPA.1,0.08857971607821002,Protein_RBM23,0.0417415792418796,Protein_TNFRSF14.1,3.748995929276515
2218,Protein_IL12A.1,-0.09425636709039498,Protein_EHMT2,-0.05646882164728506,Protein_METAP1,0.06986468561307024,Protein_AKR7A2,0.08855450407938004,Protein_CCNB1IP1,0.041740749604399774,Protein_PSG2,3.748981518940275
2219,Protein_BMP1,-0.09419427268525493,Protein_PTPN1,-0.05646647061602916,Protein_IL12RB1,0.06985203384303018,Protein_AGGF1,0.0885430260133202,Protein_SCGB1D2,0.0417291103200057,Protein_FAM213A,3.748977276577965
2220,Protein_LIPF,-0.09419363918636514,Protein_C5orf15,-0.0564632485568497,Protein_CCL3,0.0698440544690846,Protein_SEMA4B,-0.08852228846975985,Protein_POSTN.2,0.041715966474755284,Protein_OCIAD1,3.7483525621906
2221,Protein_CTSK,0.09410630897053451,Protein_SCARA3,0.05646175155036026,Protein_SENP7,0.06979914968575995,Protein_IL20,0.08849398841807998,Protein_ADGRF5,-0.0416221874334346,Protein_SLITRK1.1,3.747316645611205
2222,Protein_ZFP91,-0.09408231245648957,Protein_MFAP1,-0.05642579424576999,Protein_BIN1,-0.0697629990125801,Protein_ADAMTS4,0.08847283072063972,Protein_BIRC3,-0.041578498486435134,Protein_CTNNB1,3.74580797080917
2223,Protein_VEGFA,0.0939159814142756,Protein_DGKB,-0.05642497389900525,Protein_CMA1,0.06975035791417028,Protein_MYB,0.08839670681772471,Protein_TNFSF10,-0.04157217673817537,Protein_IL22RA1.1,3.74283012792768
2224,Protein_KRTAP2-4,0.0938571258871348,Protein_MATN3,-0.056419544457039894,Protein_TXNDC12,-0.06973411273698993,Protein_RAB22A,-0.08838752831060503,Protein_NANOG,-0.04148403417386004,Protein_SH3BGRL,3.741452588617455
2225,Protein_PPP3R1,-0.09383432653922519,Protein_RIPK2,-0.05640457934775478,Protein_RBL2,0.06967598872869463,Protein_CARTPT,0.08837385136379505,Protein_POU2F1,-0.041481426402795174,Protein_COPS7B,3.74101379376284
2226,Protein_NUP98,-0.09382896082770009,Protein_IL3,-0.056345556799610286,Protein_LST1,-0.06967427305594498,Protein_CD99L2,0.08834056534386003,Protein_SERPINA12,-0.041479405920294754,Protein_NUDCD3,3.7386496262178497
2227,Protein_STX18,-0.09381834066491535,Protein_CDK2AP1,-0.05633098450344498,Protein_GP6,-0.06965022075250493,Protein_MRPL34,0.08833725558089989,Protein_ADCYAP1.1,-0.04146419192831008,Protein_MICB.1,3.7371669649464803
2228,Protein_YWHAE,-0.09379973441905554,Protein_CENPW,-0.0563116193395099,Protein_STMN4,0.06964523329832017,Protein_ITGAL,0.08829669379307492,Protein_IGHE,0.04145191495272993,Protein_SWAP70,3.7368838303119603
2229,Protein_SNX4,0.09378903754270018,Protein_DNAJB1,-0.05631080635818497,Protein_CLPSL1,0.06961121735407527,Protein_PRPSAP1,0.08823778828785533,Protein_PAPLN,-0.04144690903243031,Protein_ATP5O,3.73317247267455
2230,Protein_PRMT3,-0.09378705123075504,Protein_AZU1,-0.05630922633637514,Protein_KCNAB2,0.06961025476662996,Protein_CD34,0.08823300808683476,Protein_SOCS7,-0.04141280399577507,Protein_ADAMTS13,3.73283774642139
2231,Protein_BRD2,-0.09370927720101041,Protein_PGRMC1,0.05619893574933954,Protein_DEFB125,0.06957328162506027,Protein_OAS1,0.08821146801956492,Protein_C7.1,0.04140207349328495,Protein_B3GALT6,3.7309522092858
2232,Protein_ANXA2,0.09370705924512013,Protein_IL17RD,0.05614055712100985,Protein_ANXA9,0.06953719133006508,Protein_ANAPC7,0.08813366882826967,Protein_TRIB2,-0.04139162889584491,Protein_COX6C,3.72933960214662
2233,Protein_EPHB3,0.09364005723149971,Protein_CLEC11A.1,0.05613958205342939,Protein_HTN1,-0.0695152471308651,Protein_DLG3,0.08806595653234006,Protein_AHSP,0.0413813297431147,Protein_RAP2A,3.729335400889265
2234,Protein_KLK3,-0.09361273513864976,Protein_RNF8,-0.056094754957149995,Protein_RELT,-0.06947491539013573,Protein_G3BP2,-0.08806179067696052,Protein_GPC6,0.041378245624975385,Protein_GLIPR1,3.7288952463282747
2235,Protein_APRT,-0.09360152902941987,Protein_ITM2C,-0.05607431407614527,Protein_C6orf25,-0.06944137419350938,Protein_SCN4B,0.08800066233048498,Protein_SIGLEC10.1,-0.04133154337966993,Protein_PLBD1,3.7285862508753302
2236,Protein_KYNU,-0.09358749641381525,Protein_FNDC4,-0.056064566100200164,Protein_PRPS1,0.06944012739777472,Protein_SYTL1,0.0879124985691504,Protein_TMEM105,-0.04132811321618002,Protein_CPN1,3.727680744245975
2237,Protein_KCNF1,-0.09356571772787503,Protein_MAPT,-0.0560488430415802,Protein_MYC,0.0694062465538301,Protein_PCOLCE2,0.08787333495040972,Protein_ST8SIA6,-0.04125577027984484,Protein_GZMM,3.72750244680479
